0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-1.2596703,-1.0716838,0.067793354,0.49904183,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6288769,100000.0,0.96141344
-0.30399817,-1.5174742,-0.00088885514,-2.3987746,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.9600708,1.0137635,0.9915803
-0.8315924,0.29947832,0.75776017,-0.22585362,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1276677,100000.0,1.412989
-0.6984894,-0.18884952,0.34909105,-0.08270686,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0368155,1.0535742,1.047651
1.630041,-0.8881312,0.68166554,0.077480994,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.86598986,0.9250939,0.89597535
-0.1530873,0.47423157,-1.170014,-0.19875336,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0378768,1.4222174,1.2835759
1.8207034,1.5275444,2.0626335,-0.06675946,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.61879843,0.8240427,0.6237203
0.2467736,-0.7583229,-2.0008373,-1.2262206,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.9034088,1.1664044,0.96247214
1.0481067,0.31409615,0.14677586,0.36534023,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.9802117,100000.0,0.9872133
0.67364776,-1.2200578,0.19201317,-0.37411946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.64153796,100000.0,0.9114266
1.206669,0.1461562,0.45882398,-0.124414824,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0533544,100000.0,1.0721585
0.30184886,0.55889493,-0.40262657,0.841141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0607781,1.1627495,1.0743659
0.8878458,0.36673716,-0.0073546437,0.19625282,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0155658,100000.0,1.0789145
-0.99873465,-0.768235,-0.5601232,-3.1559799,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.59121716,100000.0,0.93514687
0.21595475,-0.009285316,1.053029,0.027869504,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0324814,100000.0,1.2829432
2.2841086,0.61911094,1.3511282,0.5942617,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.79918426,0.9658881,0.8196793
-0.0836177,0.00029747232,-1.240394,-0.35598797,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.68742555,100000.0,1.1208581
1.4533483,-0.16678682,-0.8225181,-0.26930043,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0329579,1.1072122,1.0352434
-0.12593737,-0.67045426,-0.76652896,-1.3693081,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.8625727,100000.0,1.2249415
-0.53083074,-0.4125635,-0.89743733,-0.83511674,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.97480536,1.1243459,1.0102801
-0.41956112,-1.5508751,0.81416905,-0.19552381,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.57454747,100000.0,0.99152374
-0.08250046,0.12146362,-0.8433494,-1.8383808,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.68446857,100000.0,1.1489135
-1.5890442,-0.9872369,-0.73097664,-1.2066886,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.9499465,1.0836354,0.963821
-1.2726051,0.29448575,-1.0682548,-0.89677364,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6457988,100000.0,0.93317825
-0.28794804,-1.6680264,-0.026520995,0.6434689,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7803486,0.98976105,0.9816611
1.0363382,1.2339133,1.3591634,1.374972,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.7343519,1.0161602,0.76592886
1.9561787,1.9599376,-0.17107363,-1.1447918,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4055505,0.36871722
-1.733141,-1.4158913,-0.3384947,0.2459264,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.8014598,0.901016,0.82483023
-0.41293535,-0.40681463,-1.7148206,0.18676169,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2686673,1.4163059,1.3994385
0.42024842,0.20129244,-0.0076964926,0.62297696,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.131739,1.2503071,1.2439207
1.5810307,-0.07257615,-0.7411716,-1.1340029,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.4012824,100000.0,0.78945524
-0.2862761,0.40506452,-1.2222723,-0.28142712,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.47171882,100000.0,1.070685
1.8159368,1.3442812,0.006635026,-0.82845056,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.85526747,0.95746714,0.8888373
0.08311925,0.86167747,0.9655601,1.4384181,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6448903,1.2494751,0.97158504
0.594067,-0.6205064,-0.86364686,0.53642565,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3857323,100000.0,1.5103089
0.016612606,-0.29336888,-1.4508294,-2.2359302,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8406745,100000.0,0.9798237
-0.041319467,-0.6296945,-1.1308177,-1.0304422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0671213,1.5136588,1.0902244
-0.99122226,-0.53669524,-0.79935265,0.46276373,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0185001,1.1260264,1.0530664
-0.15953551,-0.41210383,-0.49177578,-1.418268,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.6318738,100000.0,1.2344809
0.96110207,0.61081594,0.5163209,1.0072103,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0049334,1.0718098,1.0453631
0.36184892,0.18357947,0.28797343,1.4053057,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.86296916,100000.0,1.1531702
-0.8553175,-0.5644298,-2.2124639,-0.2992953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9061309,100000.0,1.3734461
0.4323288,0.45813787,0.54699177,0.9202782,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.71653897,1.3461305,1.16329
-0.80179995,-0.33697096,0.8179183,1.8860451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.6717418,100000.0,0.9285907
-0.30095068,-0.07937111,-0.87401354,-0.44604075,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.43464035,100000.0,1.1316459
-0.49409133,-1.0312603,-2.5232174,-0.6356486,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.9062687,100000.0,0.9428559
0.2879039,-0.6895151,0.39662993,-0.4078302,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.36865523,100000.0,1.118702
-0.15991724,-1.1810305,-2.6888146,0.013834405,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.010356,100000.0,1.2722014
-0.6770678,-0.6842519,-0.6991529,0.07885893,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.3480568,1.6669201,1.4114463
-0.26779336,-0.3973253,-0.15091719,0.98838603,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6944951,1.3096853,1.2121767
-0.91535264,-0.46355796,-0.28931326,-0.11106133,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.6413199,100000.0,1.064038
1.367514,1.7009952,1.464645,0.51220334,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6843352,0.774376,0.77084684
-1.3241256,-0.5909965,-0.65189403,1.3437462,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.7950742,1.1392494,1.0990238
-0.5858402,-0.26155737,0.40421999,1.8557079,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.2798034,1.3854105,1.2800719
0.2502741,-1.1564578,0.2537338,0.4645274,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.886319,1.020306,0.9663796
-0.68205756,0.99171823,0.18288064,2.4091372,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.8195114,0.9687746,0.9026586
0.817814,0.8979063,1.1519039,0.19010589,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.659233,100000.0,0.9943711
-0.51622117,-0.89369553,-0.6734142,0.8044579,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0803323,1.2017872,1.082578
-1.1173475,-1.6341267,0.3597407,0.3613004,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.79918504,100000.0,0.91699475
0.6316591,-0.57882476,-0.43128416,-0.6023618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0302813,100000.0,1.1648507
0.74903315,0.55371124,-1.2226398,-0.12801091,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.6210735,100000.0,0.83321935
-1.7815895,-1.9164556,-2.4241502,0.31248835,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6906657,1.0555774,0.7747048
0.79595196,-0.29596987,-0.44820067,-0.0641245,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9541519,100000.0,1.0858988
0.35914764,0.10133974,0.14807752,0.29311463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.96238214,100000.0,1.520576
-1.5096825,1.3727757,0.61401826,0.5521771,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.7966203,0.8766251,0.87176156
-0.93069214,-1.7757791,-0.018008651,0.9326467,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6509554,100000.0,0.968107
0.4072688,1.1625944,0.52373797,2.0176337,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.5935631,100000.0,0.94760567
0.05349102,-0.17184351,0.1534481,0.19555536,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1774944,100000.0,1.18383
1.4029309,1.1212828,0.2710406,0.74994457,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.76141274,1.3897051,0.8995904
1.3540968,-0.841815,-0.67245144,0.4722157,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.8045885,1.1461552,1.0451218
2.3254378,1.2004448,1.3905073,0.5384644,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.44752276,0.66565615,0.4853478
-0.83300537,-0.48008376,0.25756156,-0.31306303,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.48173124,100000.0,1.1567714
-0.0058923713,0.2925396,1.1523865,0.38070542,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0855479,1.4604344,1.3284596
-0.58873343,-1.4152154,-0.5661503,0.37998652,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.6146319,100000.0,0.98502564
-0.06417512,-0.23567887,-0.6292135,1.0328604,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7394558,100000.0,1.2813326
0.824133,-0.55344373,-0.20958708,-1.3383038,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.68606347,100000.0,1.1341345
-0.55905414,0.08700237,-0.5577028,-1.4145362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.82844704,1.1820936,1.1580629
-0.15094735,0.923593,-1.0110555,-0.8563477,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.70654,1.0438317,0.783588
1.3886255,-0.12797466,0.17092046,0.2678103,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6941864,100000.0,1.0522459
-1.5130103,-1.2593081,0.50190485,0.8350531,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.7333807,0.8294886,0.7781215
-0.6873747,0.28397974,1.099464,0.94222873,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0699863,100000.0,1.0849874
-0.13956021,-1.7900096,-0.32180414,0.8042595,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.7474372,100000.0,0.8785325
1.1588932,1.0637909,1.730009,0.82486504,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.7402803,1.1872501,0.78498006
-1.2411399,-1.4850558,-0.19039036,0.24609597,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8710017,1.3208185,1.0353429
-0.022320164,1.4650033,1.2908077,0.37194523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0306295,1.1828551,1.154461
-0.05999175,0.72430736,0.30716333,0.011344084,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0829567,1.224955,1.1052179
-0.6453407,-0.29025263,-0.70185953,-1.3893756,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.2720637,1.4906038,1.3760936
0.09225488,0.99556816,1.9119669,-0.6596223,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.87597215,1.0485748,0.89475286
-0.4713464,0.6543108,-0.48051274,-1.0623806,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.1089773,1.22926,1.2103697
-1.0320541,-0.44795966,-0.31121853,-0.40510738,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.99756205,1.3186569,1.1612408
0.73411936,1.8480699,1.4631817,-1.5092719,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0069549,1.0955616,1.0503341
-0.2885945,-0.387016,1.0556003,0.94143593,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.8814572,100000.0,1.1447613
-1.1350086,-0.44895625,-1.0564108,-1.6369054,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73564476,100000.0,0.8791203
0.6774023,1.3127928,1.5970923,-0.40703174,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8958726,0.98518753,0.97251546
-0.19390249,0.6977347,2.6083176,-0.6015875,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.1901472,1.3867223,1.3179762
0.22929113,0.6397554,-0.92659914,0.13733579,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47265273,100000.0,1.0139146
-1.0048584,1.8108343,-1.1197506,0.6293142,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.43100938,100000.0,0.8373349
1.2976774,-0.23760778,1.7238976,0.5616088,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.60961705,100000.0,0.98764217
0.39311388,-0.47498062,-0.06563058,-0.9963843,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.1199864,100000.0,1.1466404
-1.355897,-0.66657525,0.6593954,0.17167808,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.35871455,100000.0,1.0911813
0.94253147,0.84267247,0.55048317,0.8042355,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.69391865,0.8947241,0.84055656
-0.69427395,-1.398972,-0.17543823,-0.17056102,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9931768,1.1284053,1.1167008
0.579124,-0.7790265,-0.79462695,-1.0027508,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3033715,1.3795234,1.3607844
0.2907504,-0.13164675,1.1071825,1.2686781,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.4875166,100000.0,1.0536374
1.4025526,-0.2878006,0.84212273,0.30333045,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.86219025,0.9999551,0.97437906
-0.97418195,-0.7577321,-1.1707964,-1.670736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.002253,1.11441,1.0585362
-0.35173583,-0.027507076,-0.38433853,-0.62218106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.9121418,1.0399442,0.94377184
0.9413163,0.3814698,0.6246897,-0.06356287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93316346,100000.0,1.0185856
0.4252212,0.22226769,0.18701594,0.32811448,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.8482536,1.2916121,1.1835002
1.1266952,-0.09316826,1.4015876,-0.486113,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.9205997,100000.0,0.93972456
-0.27094576,-0.010937733,0.7972459,-0.919775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6546586,100000.0,1.3812456
-0.9291462,-0.20838347,0.6869346,0.16310553,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.89783984,1.1374419,1.0999495
-1.0074013,1.1118625,-1.3644707,-0.102082945,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.122214,100000.0,1.3471009
0.61373043,0.23717935,1.0343964,1.1271763,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8235391,0.879962,0.83414644
-0.65222514,0.32646906,0.69636124,1.1221882,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.58695024,100000.0,1.1010538
-1.1131142,-1.2115971,0.35237712,0.09362755,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4958387,100000.0,0.97532874
-0.19427957,-0.25160182,-0.60657483,0.096726686,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0235343,1.5504527,1.0939801
1.5700693,0.38845882,-1.1735411,-0.10898143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.49765268,100000.0,1.0446949
0.20655745,0.3349128,0.15839224,-0.9097267,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.58217984,100000.0,1.1528143
-1.1134626,-1.4160682,-0.11106567,1.1916004,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.54418176,100000.0,0.99655885
-1.7685347,0.48267952,-1.2141048,0.7150626,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.84366673,1.0310427,0.8781229
-0.27647173,0.008553833,-0.1787104,0.6868017,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.8249855,1.3075854,1.1344956
0.9399371,-0.60757405,-1.1012517,-0.91723776,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0341591,1.3068392,1.1007134
-1.3576871,-0.63175046,1.2821462,-1.9051087,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0903099,1.539233,1.1515615
-0.62550443,0.6068004,1.0795827,-0.46043423,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.3637516,1.4290365,1.4153525
0.9001227,0.12099676,0.9199081,0.32860756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.84966904,1.0351509,0.98835653
0.5066113,-1.6135421,-1.0943502,-1.4115683,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.5739094,100000.0,0.8371713
1.0151387,0.75155336,-0.7397267,0.42435497,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0847538,1.2138529,1.2003733
-0.45019343,-0.03553216,0.09728745,0.98216695,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.77113163,100000.0,1.0824833
-1.2240331,-0.60995203,-1.2116325,0.027471414,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.32495043,100000.0,0.97352666
